,A0,A1,A2,label
795,0.43,-0.37,-0.09,0
796,-0.09,-0.4,-0.32,0
797,0.35,-1.12,-0.4,0
798,1.13,-1.28,-0.23,0
799,0.81,-0.77,-0.08,0
800,0.02,-0.31,-0.11,0
801,0.08,-0.73,-0.4,0
802,0.85,-1.25,-0.4,0
803,1.0,-1.0,-0.03,0
804,0.38,-0.42,-0.09,0
805,-0.12,-0.39,-0.4,0
806,0.29,-1.25,-0.45,0
807,1.1,-1.36,-0.11,0
808,0.95,-0.67,-0.02,0
809,0.14,-0.32,-0.19,0
810,-0.03,-0.75,-0.47,0
811,0.7,-1.3,-0.35,0
812,1.08,-0.95,-0.06,0
813,0.61,-0.36,0.0,0
814,-0.12,-0.58,-0.32,0
815,0.18,-1.28,-0.59,0
816,1.02,-1.14,-0.28,0
817,1.0,-0.49,-0.07,0
818,0.19,-0.48,-0.05,0
819,0.01,-1.11,-0.45,0
820,0.51,-1.21,-0.47,0
821,1.09,-0.73,-0.14,0
822,0.65,-0.37,-0.09,0
823,-0.03,-0.75,-0.23,0
824,-1.42,-0.34,-0.05,0
825,-1.22,-0.41,-0.27,0
826,-1.21,-0.36,-0.44,0
827,-0.93,-0.31,-0.49,0
828,-0.79,-0.23,-0.51,0
829,-0.84,-0.26,-0.48,0
830,-0.88,-0.33,-0.51,0
831,-0.94,-0.35,-0.5,0
832,-1.12,-0.37,-0.36,0
833,-1.24,-0.37,-0.31,0
834,-1.3,-0.36,-0.36,0
835,-0.92,-0.37,-0.33,0
836,-0.54,-0.37,-0.31,0
837,-0.62,-0.42,-0.44,0
838,-1.04,-0.3,-0.71,0
839,-1.45,-0.22,-0.81,0
840,-1.39,-0.21,-0.84,0
841,-1.39,-0.2,-0.62,0
842,-1.3,-0.17,-0.29,0
843,-1.25,-0.25,0.08,0
844,-0.87,-0.31,0.28,0
845,-0.82,-0.31,0.31,0
846,-0.91,-0.26,0.36,0
847,-0.94,-0.31,0.3,0
848,-0.92,-0.33,-0.31,0
849,-1.06,-0.34,-0.73,0
850,-1.24,-0.37,-0.72,0
851,-1.37,-0.38,-0.43,0
852,-0.9,-0.38,-0.16,0
853,-0.6,-0.38,-0.08,0
854,-0.73,-0.39,-0.1,0
855,-1.12,-0.36,-0.11,0
856,-1.51,-0.3,-0.16,0
857,-1.48,-0.25,-0.26,0
858,-1.27,-0.21,-0.38,0
859,-1.33,-0.14,-0.44,0
860,-1.13,-0.17,-0.37,0
861,-0.79,-0.17,-0.29,0
862,-0.78,-0.25,-0.19,0
863,-0.89,-0.25,-0.34,0
864,-0.99,-0.38,-0.56,0
865,-0.99,-0.36,-0.71,0
866,-1.08,-0.29,-0.74,0
867,-1.27,-0.25,-0.72,0
868,-1.19,-0.24,-0.68,0
869,-0.76,-0.32,-0.86,0
870,-0.55,-0.39,-1.0,0
871,-0.78,-0.44,-0.82,0
872,-1.23,-0.44,-0.35,0
873,-1.45,-0.43,0.08,0
874,-1.5,-0.44,0.33,0
875,-1.25,-0.37,0.36,0
876,-1.28,-0.29,0.07,0
877,-1.04,-0.21,-0.36,0
878,-0.79,-0.21,-0.45,0
879,-0.83,-0.21,-0.41,0
880,-0.96,-0.25,-0.3,0
881,-1.05,-0.25,-0.11,0
882,-1.05,-0.33,0.02,0
883,-1.01,-0.33,-0.07,0
884,-1.26,-0.36,-0.22,0
885,-1.1,-0.24,-0.45,0
886,-0.66,-0.2,-0.61,0
887,-0.57,-0.11,-0.52,0
888,-0.95,-0.19,-0.33,0
889,-1.4,-0.36,-0.16,0
890,-1.4,-0.61,-0.11,0
891,-1.48,-0.87,-0.01,0
892,-1.21,-0.99,0.12,0
893,-1.24,-1.12,0.21,0
894,-0.97,-1.14,0.28,0
895,-0.78,-1.19,0.33,0
896,-0.84,-1.12,0.24,0
897,-0.88,-0.89,0.29,0
898,-0.96,-0.59,0.32,0
899,-1.06,-0.37,0.34,0
900,-1.13,-0.32,0.27,0
901,-1.34,-0.36,0.32,0
902,-1.1,-0.55,0.34,0
903,-0.64,-0.69,0.34,0
904,-0.56,-0.98,0.36,0
905,-0.87,-1.04,0.32,0
906,-1.36,-0.85,0.18,0
907,-1.46,-0.7,0.02,0
908,-1.46,-0.54,-0.08,0
909,-1.16,-0.49,0.0,0
910,-1.26,-0.52,0.12,0
911,-1.02,-0.46,0.11,0
912,-0.82,-0.52,0.12,0
913,-0.86,-0.48,0.14,0
914,-0.91,-0.75,0.24,0
915,-0.93,-0.72,0.24,0
916,-0.98,-0.72,0.26,0
917,-1.13,-0.8,0.3,0
918,-1.4,-0.95,0.32,0
919,-1.12,-1.08,0.27,0
920,-0.66,-1.16,0.25,0
921,-0.57,-1.26,0.32,0
922,-0.89,-1.23,0.33,0
923,-1.36,-1.18,0.35,0
924,-1.41,-1.1,0.29,0
925,-1.47,-1.05,0.17,0
926,-1.14,-0.92,-0.18,0
927,-1.29,-0.83,-0.49,0
928,-1.01,-0.71,-0.56,0
929,-0.81,-0.53,-0.38,0
930,-0.82,-0.48,0.18,0
931,-0.83,-0.42,0.19,0
932,-0.9,-0.51,-0.42,0
933,-1.01,-0.57,-0.73,0
934,-1.17,-0.84,-0.99,0
935,-1.39,-0.82,-1.09,0
936,-1.18,-0.85,-1.12,0
937,-0.7,-0.78,-0.8,0
938,-0.54,-0.77,-0.24,0
939,-0.81,-0.72,-0.07,0
940,-1.26,-0.73,-0.41,0
941,-1.39,-0.9,-0.75,0
942,-1.46,-0.94,-0.91,0
943,-1.2,-0.91,-0.9,0
944,-1.27,-0.85,-0.79,0
945,-0.98,-0.81,-0.6,0
946,-0.83,-0.7,-0.42,0
947,-0.93,-0.7,-0.31,0
948,-0.93,-0.6,-0.62,0
949,-0.95,-0.72,-0.95,0
950,-1.04,-0.71,-1.1,0
951,-1.13,-0.66,-0.92,0
952,-1.34,-0.55,-1.02,0
953,-1.05,-0.45,-1.1,0
954,-0.64,-0.25,-1.0,0
955,-0.59,-0.28,-0.59,0
956,-0.9,-0.38,-0.27,0
957,-1.37,-0.54,0.01,0
958,-1.42,-0.64,0.17,0
959,-1.41,-0.95,0.29,0
960,-1.22,-1.26,0.3,0
961,-1.28,-1.49,0.18,0
962,-1.0,-1.33,-0.03,0
963,-0.84,-0.71,-0.53,0
964,-0.91,-0.39,-1.0,0
965,-0.91,-0.37,-1.22,0
966,-0.9,-0.71,-1.1,0
967,-1.0,-0.89,-0.83,0
968,-1.14,-0.8,-0.62,0
969,-1.4,-0.52,-0.33,0
970,-1.1,-0.54,-0.25,0
971,-0.66,-0.72,-0.32,0
972,-0.58,-0.91,-0.38,0
973,-0.94,-0.95,-0.37,0
974,-1.38,-1.07,-0.29,0
975,-1.4,-1.18,-0.35,0
976,-1.49,-0.83,-0.44,0
977,-1.29,-0.89,-0.48,0
978,-1.32,-0.84,-0.35,0
979,-0.99,-0.83,-0.27,0
980,-0.83,-0.71,-0.19,0
981,-0.88,-0.71,-0.21,0
982,-0.86,-0.89,-0.38,0
983,-0.93,-1.06,-0.59,0
984,-1.0,-1.19,-0.78,0
985,-1.13,-1.21,-0.75,0
986,-1.46,-1.13,-0.57,0
987,-1.14,-1.1,-0.28,0
988,-0.69,-1.07,0.12,0
989,-0.63,-0.84,0.22,0
990,-0.95,-0.71,0.19,0
991,-1.32,-0.54,0.19,0
992,-1.38,-0.35,0.07,0
993,-1.44,-0.23,0.08,0
994,-1.26,-0.3,0.14,0
995,-1.36,-0.67,0.2,0
996,-0.98,-1.13,0.17,0
997,-0.76,-1.45,0.24,0
998,-0.83,-1.33,0.25,0
999,-0.84,-1.01,0.16,0
1000,-0.95,-0.74,0.19,0
1001,-1.02,-0.64,0.23,0
1002,-1.14,-0.55,0.17,0
1003,-1.34,-0.37,0.12,0
1004,-1.13,-0.31,0.05,0
1005,-0.68,-0.37,0.03,0
1006,-0.64,-0.8,0.08,0
1007,-0.94,-0.85,0.14,0
1008,-1.32,-0.7,-0.04,0
1009,-1.36,-0.56,-0.03,0
1010,-1.51,-0.42,0.0,0
1011,-1.26,-0.31,0.07,0
1012,-1.29,-0.26,0.21,0
1013,-0.96,-0.27,0.24,0
1014,-0.78,-0.41,0.24,0
1015,-0.84,-0.66,0.2,0
1016,-0.85,-1.13,0.23,0
1017,-0.92,-1.28,0.22,0
1018,-0.98,-1.19,0.17,0
1019,-1.11,-0.94,0.17,0
1020,-1.3,-0.74,0.21,0
1021,-1.24,-0.8,0.16,0
1022,-0.8,-0.9,0.17,0
1023,-0.61,-0.98,0.01,0
1024,-0.75,-1.07,-0.02,0
1025,-1.09,-1.13,0.07,0
1026,-1.4,-1.07,0.06,0
1027,-1.39,-0.82,-0.06,0
1028,-1.34,-0.68,-0.02,0
1029,-1.21,-0.57,-0.03,0
1030,-0.95,0.04,-0.3,0
1031,-0.67,0.32,-0.51,0
1032,0.63,0.93,-0.95,0
1033,1.8,0.7,-1.22,0
1034,1.03,0.5,-0.93,0
1035,-0.24,0.13,-0.65,0
1036,-1.08,0.04,-0.18,0
1037,-0.6,0.5,-0.43,0
1038,0.73,0.94,-1.24,0
1039,1.85,0.61,-1.26,0
1040,0.92,0.38,-0.92,0
1041,-0.41,0.27,-0.61,0
1042,-1.03,0.26,-0.15,0
1043,-0.6,0.63,-0.31,0
1044,0.95,0.82,-1.01,0
1045,1.83,0.57,-1.29,0
1046,0.78,0.5,-1.05,0
1047,-0.65,0.17,-0.45,0
1048,-0.93,0.15,-0.05,0
1049,-0.37,0.63,-0.55,0
1050,1.31,0.91,-1.34,0
1051,1.56,0.64,-1.26,0
1052,0.61,0.41,-0.87,0
1053,-0.73,0.04,-0.4,0
1054,-0.93,0.22,-0.2,0
1055,-0.2,0.8,-0.59,0
1056,1.51,0.98,-1.16,0
1057,1.53,0.38,-1.17,0
1058,0.31,0.37,-0.87,0
1059,-1.07,0.19,-0.45,0
1060,-0.9,0.63,-0.3,0
1061,0.07,0.91,-0.77,0
1062,1.87,0.65,-1.24,0
1063,1.2,0.5,-0.97,0
1064,0.06,0.28,-0.73,0
1065,-1.28,0.09,-0.31,0
1066,-0.68,0.16,-0.4,0
1067,1.2,1.01,-0.96,0
1068,1.47,0.6,-1.1,0
1069,0.92,0.51,-0.96,0
1070,-0.13,0.35,-0.88,0
1071,-1.07,0.09,-0.09,0
1072,-0.67,0.38,-0.52,0
1073,0.98,0.79,-1.22,0
1074,1.64,0.69,-1.06,0
1075,0.78,0.58,-0.83,0
1076,-0.65,0.23,-0.65,0
1077,-0.92,0.13,-0.11,0
1078,-0.34,0.64,-0.47,0
1079,1.47,0.88,-1.33,0
1080,1.41,0.58,-1.21,0
1081,0.29,0.63,-0.87,0
1082,-0.92,0.08,-0.36,0
1083,-0.86,0.21,-0.11,0
1084,0.07,0.83,-0.62,0
1085,1.62,0.92,-1.2,0
1086,1.32,0.55,-1.08,0
1087,0.12,0.33,-0.9,0
1088,-1.15,0.11,-0.47,0
1089,-0.85,0.2,-0.18,0
1090,0.62,0.92,-0.65,0
1091,1.75,0.83,-1.45,0
1092,1.06,0.51,-1.15,0
1093,-0.26,0.38,-0.76,0
1094,-1.0,0.15,-0.1,0
1095,-0.69,0.3,-0.18,0
1096,0.49,0.94,-0.92,0
1097,1.73,0.86,-1.39,0
1098,1.05,0.73,-1.15,0
1099,-0.24,0.29,-0.77,0
1100,-1.02,0.05,-0.03,0
1101,-0.62,0.22,-0.39,0
1102,1.0,1.01,-1.1,0
1103,1.65,0.84,-1.3,0
1104,0.7,0.42,-0.97,0
1105,-0.63,0.43,-0.51,0
1106,-1.07,0.1,-0.05,0
1107,-0.42,0.57,-0.48,0
1108,1.65,1.03,-1.19,0
1109,1.52,0.64,-1.17,0
1110,0.0,0.51,-0.88,0
1111,-0.99,0.19,-0.5,0
1112,-0.77,0.16,-0.23,0
1113,0.3,0.76,-0.43,0
1114,1.94,0.88,-0.94,0
1115,0.92,0.51,-1.17,0
1116,-0.38,0.45,-1.08,0
1117,-0.95,0.27,-0.54,0
1118,-0.58,0.27,-0.16,0
1119,0.61,0.7,-0.53,0
1120,1.62,0.93,-1.18,0
1121,0.9,0.55,-1.19,0
1122,-0.09,0.34,-0.9,0
1123,-0.84,0.13,-0.2,0
1124,-0.7,0.33,-0.46,0
1125,0.36,0.9,-0.97,0
1126,1.62,0.82,-1.08,0
1127,1.22,0.6,-0.72,0
1128,-0.12,0.35,-0.72,0
1129,-1.04,0.27,-0.52,0
1130,-0.57,0.29,-0.41,0
1131,0.92,0.86,-0.7,0
1132,1.4,0.78,-1.33,0
1133,0.6,0.57,-1.24,0
1134,-0.75,0.35,-0.58,0
1135,-0.88,0.3,-0.14,0
1136,0.41,0.38,-0.58,0
1137,1.47,0.9,-1.13,0
1138,0.91,0.75,-1.18,0
1139,-0.14,0.53,-0.87,0
1140,-0.85,0.34,-0.45,0
1141,-0.64,0.25,-0.1,0
1142,0.64,0.39,-0.57,0
1143,1.7,0.89,-1.21,0
1144,0.73,0.73,-1.22,0
1145,-0.55,0.43,-0.85,0
1146,-0.9,0.32,-0.57,0
1147,-0.37,0.29,-0.13,0
1148,1.27,0.76,-0.45,0
1149,1.41,0.77,-1.36,0
1150,0.4,0.47,-1.24,0
1151,-0.77,0.35,-0.85,0
1152,-0.82,0.25,-0.41,0
1153,-0.17,0.38,-0.15,0
1154,1.45,0.76,-0.64,0
1155,1.44,0.8,-1.29,0
1156,0.52,0.5,-1.19,0
1157,-0.86,0.46,-0.87,0
1158,-1.09,0.17,-0.72,0
1159,-0.2,0.41,-0.08,0
1160,1.71,0.99,-0.52,0
1161,1.44,0.74,-1.27,0
1162,0.09,0.4,-1.13,0
1163,-1.14,0.52,-0.33,0
1164,-0.83,0.17,-0.03,0
1165,0.36,0.35,-0.19,0
1166,1.78,0.94,-0.2,0
1167,1.09,0.75,0.3,0
1168,-0.09,0.47,0.44,0
1169,-0.97,0.41,1.0,0
1170,-0.85,0.13,0.5,0
1171,0.22,0.26,-0.72,0
1172,1.85,0.97,-0.03,0
1173,1.17,0.7,0.28,0
1174,-0.22,0.22,0.25,0
1175,-0.98,0.38,0.09,0
1176,-0.85,0.5,0.08,0
1177,0.32,0.97,0.09,0
1178,1.82,0.87,0.09,0
1179,1.12,0.46,0.08,0
1180,-0.3,0.03,0.09,0
1181,-1.06,0.25,0.08,0
1182,-0.73,0.83,0.07,0
1183,0.69,1.06,0.06,0
1184,1.85,1.54,0.07,0
1185,0.9,0.7,0.06,0
1186,-0.4,0.52,0.08,0
1187,-1.14,0.27,0.06,0
1188,-0.63,0.1,0.06,0
1189,0.92,-0.1,0.06,0
1190,1.85,0.08,0.06,0
1191,0.75,0.05,0.06,0
1192,-0.52,0.06,0.06,0
1193,-1.11,0.05,0.05,0
1194,-0.33,0.05,0.05,0
1195,1.53,0.07,0.06,0
1196,1.42,0.12,0.08,0
1197,0.52,0.12,0.06,0
1198,-0.8,0.13,0.05,0
1199,-1.06,0.11,0.06,0
1200,-0.27,0.12,0.06,0
1201,1.61,0.1,0.06,0
1202,1.49,0.11,0.05,0
1203,0.51,0.11,0.06,0
1204,-1.03,0.1,0.06,0
1205,-1.1,0.1,0.05,0
1206,0.06,0.12,0.06,0
1207,1.67,0.12,0.06,0
1208,1.35,0.12,0.05,0
1209,0.2,0.11,0.06,0
1210,-1.12,0.1,0.05,0
1211,-0.96,0.11,0.05,0
1212,0.36,0.1,0.06,0
1213,1.91,0.11,0.06,0
1214,0.97,0.11,0.06,0
1215,-0.46,0.13,0.06,0
1216,-1.07,0.1,0.06,0
1217,-0.6,0.12,0.06,0
1218,1.05,0.12,0.06,0
1219,1.88,0.13,0.06,0
1220,0.58,0.1,0.05,0
1221,-0.9,0.12,0.06,0
1222,-1.11,0.11,0.05,0
1223,-0.32,0.12,0.05,0
1224,1.53,0.11,0.05,0
1225,1.72,0.12,0.05,0
1226,0.47,0.11,0.05,0
1227,-0.88,0.11,0.05,0
1228,-1.2,0.12,0.06,0
1229,-0.04,0.12,0.05,0
1230,1.94,0.12,0.05,0
1231,1.23,0.12,0.05,0
1232,0.16,0.11,0.05,0
1233,-0.99,0.1,0.06,0
1234,-0.89,0.11,0.06,0
1235,0.02,0.12,0.05,0
1236,0.74,-0.57,-0.4,1
1237,0.58,-0.44,-0.28,1
1238,0.67,-0.44,-0.79,1
1239,0.58,-0.5,-0.08,1
1240,0.49,-0.39,-0.15,1
1241,0.73,-0.42,0.2,1
1242,0.89,-0.41,0.05,1
1243,0.74,-0.38,-0.19,1
1244,0.81,-0.09,-0.49,1
1245,0.56,-0.81,-0.38,1
1246,0.58,-0.68,-0.15,1
1247,0.85,-0.42,-0.24,1
1248,0.72,-0.58,-0.32,1
1249,0.65,-0.71,-0.34,1
1250,0.56,-0.62,-0.39,1
1251,0.26,-0.57,-0.34,1
1252,0.58,-0.85,-0.41,1
1253,0.63,-1.64,-0.39,1
1254,0.55,-1.23,-0.47,1
1255,0.74,-0.75,-0.49,1
1256,0.51,-0.79,-0.73,1
1257,0.55,-1.04,-0.75,1
1258,0.78,-0.93,-0.8,1
1259,0.63,-0.79,-0.48,1
1260,0.71,-0.56,-0.5,1
1261,0.54,-0.38,-0.31,1
1262,0.53,-0.27,-0.59,1
1263,0.77,-0.28,-0.7,1
1264,0.82,-0.37,-0.74,1
1265,0.82,-0.34,-0.7,1
1266,0.51,-0.32,-0.74,1
1267,0.41,-0.39,-0.67,1
1268,0.82,-0.44,-0.63,1
1269,0.69,-0.33,-0.6,1
1270,0.57,0.07,-0.6,1
1271,0.52,-0.02,-0.65,1
1272,0.39,-0.82,-0.93,1
1273,0.7,-1.71,-0.42,1
1274,0.68,-1.37,-0.34,1
1275,0.72,-0.93,-0.28,1
1276,0.6,-0.66,-0.68,1
1277,0.65,-0.65,-0.67,1
1278,0.79,-0.73,-0.69,1
1279,0.78,-0.75,-0.96,1
1280,0.68,-0.9,-0.67,1
1281,0.73,-0.75,-0.4,1
1282,0.55,-0.6,-0.37,1
1283,0.43,-0.49,-0.5,1
1284,0.65,-0.49,-0.73,1
1285,0.68,-0.52,-0.76,1
1286,0.62,-0.5,-0.52,1
1287,0.55,-0.46,-0.54,1
1288,0.47,-0.56,-0.63,1
1289,0.74,-0.6,-0.6,1
1290,0.87,-0.83,-0.57,1
1291,0.72,-0.92,-0.59,1
1292,0.66,-0.71,-0.57,1
1293,0.7,-0.71,-0.62,1
1294,0.67,-0.65,-0.61,1
1295,0.68,-0.52,-0.51,1
1296,0.71,-0.48,-0.46,1
1297,0.57,-0.84,-0.35,1
1298,0.57,-0.66,-0.43,1
1299,0.67,-0.54,-0.36,1
1300,0.75,-0.81,-0.35,1
1301,0.62,-0.86,-0.5,1
1302,0.6,-0.67,-0.41,1
1303,0.51,-0.62,-0.45,1
1304,0.77,-0.56,-0.49,1
1305,0.86,-0.29,-0.55,1
1306,0.75,-0.27,-0.56,1
1307,0.62,-1.23,-0.47,1
1308,0.64,-0.89,-0.39,1
1309,0.82,-0.68,-0.44,1
1310,0.79,-1.24,-0.41,1
1311,0.75,-0.87,-0.43,1
1312,0.55,-0.6,-0.4,1
1313,0.44,-1.04,-0.7,1
1314,0.84,-1.01,-0.61,1
1315,0.83,-0.71,-0.48,1
1316,0.64,-0.8,-0.24,1
1317,0.74,-0.91,-0.19,1
1318,0.64,-0.59,-0.26,1
1319,0.65,-0.56,0.1,1
1320,0.93,-0.75,0.19,1
1321,1.0,-0.66,-0.21,1
1322,0.78,-0.59,-0.98,1
1323,0.66,-0.57,-1.36,1
1324,0.72,-0.52,-0.4,1
1325,0.88,-0.54,-0.05,1
1326,0.87,-0.61,-0.02,1
1327,0.69,-0.71,0.07,1
1328,0.65,-0.67,0.21,1
1329,0.58,-0.71,0.1,1
1330,0.74,-0.61,-0.19,1
1331,0.58,-0.68,-0.31,1
1332,0.48,-0.68,-0.41,1
1333,0.32,-0.69,-0.61,1
1334,0.59,-0.77,-0.5,1
1335,0.55,-0.61,-0.44,1
1336,0.66,-0.71,-0.45,1
1337,0.59,-0.63,-0.36,1
1338,0.59,-0.58,-0.26,1
1339,0.49,-0.64,-0.17,1
1340,0.51,-0.65,-0.14,1
1341,0.69,-0.65,-0.14,1
1342,0.65,-0.67,-0.2,1
1343,0.59,-0.48,-0.29,1
1344,0.45,-0.33,-0.33,1
1345,0.41,-0.21,-0.34,1
1346,0.66,-0.15,-0.34,1
1347,0.51,0.1,-0.32,1
1348,0.41,0.08,-0.31,1
1349,0.32,0.07,-0.3,1
1350,0.5,0.04,-0.31,1
1351,0.48,-0.22,-0.32,1
1352,0.64,-0.46,-0.34,1
1353,0.6,-0.75,-0.35,1
1354,0.65,-1.01,-0.35,1
1355,0.64,-1.4,-0.33,1
1356,0.63,-0.93,-0.31,1
1357,0.74,-0.68,-0.3,1
1358,0.69,-0.7,-0.29,1
1359,0.73,-0.7,-0.3,1
1360,0.68,-0.64,-0.31,1
1361,0.59,-0.56,-0.32,1
1362,0.5,-0.6,-0.32,1
1363,0.63,-0.4,-0.32,1
1364,0.83,-0.3,-0.32,1
1365,0.7,-0.18,-0.33,1
1366,0.7,-0.18,-0.41,1
1367,0.66,-0.02,-0.44,1
1368,0.69,-0.33,-0.37,1
1369,0.86,-0.34,-0.18,1
1370,0.82,-0.27,-0.1,1
1371,0.71,-0.29,-0.01,1
1372,0.65,-0.35,0.08,1
1373,0.58,-0.41,0.13,1
1374,0.59,-0.47,0.2,1
1375,0.8,-0.52,0.3,1
1376,0.79,-0.52,0.41,1
1377,0.68,-0.5,0.51,1
1378,0.61,-0.45,0.6,1
1379,0.62,-0.39,0.66,1
1380,0.78,-0.37,0.76,1
1381,0.68,-0.36,0.82,1
1382,0.84,-0.35,0.9,1
1383,0.72,-0.34,0.97,1
1384,0.84,-0.33,1.06,1
1385,0.79,-0.34,1.14,1
1386,0.89,-0.35,1.17,1
1387,0.66,-0.36,1.14,1
1388,0.65,-0.37,1.13,1
1389,0.84,-0.39,0.99,1
1390,0.87,-0.39,0.81,1
1391,0.7,-0.4,0.59,1
1392,0.69,-0.41,0.31,1
1393,0.68,-0.4,-0.01,1
1394,0.49,-0.39,-0.24,1
1395,0.81,-0.38,-0.24,1
1396,0.64,-0.37,-0.11,1
1397,0.65,-0.36,-0.06,1
1398,0.74,-0.36,-0.04,1
1399,0.59,-0.35,-0.04,1
1400,0.64,-0.33,-0.13,1
1401,0.84,-0.3,-0.18,1
1402,0.83,-0.42,-0.03,1
1403,0.72,-0.51,-0.13,1
1404,0.66,-0.57,-0.17,1
1405,0.63,-0.55,-0.16,1
1406,0.73,-0.64,-0.19,1
1407,0.83,-0.64,-0.31,1
1408,0.71,-0.66,-0.25,1
1409,0.73,-0.67,-0.2,1
1410,0.63,-0.65,-0.25,1
1411,0.46,-0.62,-0.25,1
1412,0.56,-0.57,-0.28,1
1413,0.82,-0.5,-0.23,1
1414,0.69,-0.44,-0.22,1
1415,0.64,-0.37,-0.21,1
1416,0.58,-0.31,-0.15,1
1417,0.55,-0.27,-0.21,1
1418,0.41,-0.29,-0.26,1
1419,0.84,-0.29,-0.15,1
1420,0.67,-0.28,-0.42,1
1421,0.7,-0.25,-0.45,1
1422,0.63,-0.22,-0.44,1
1423,0.64,-0.15,-0.45,1
1424,0.84,-0.16,-0.41,1
1425,0.8,-0.14,-0.52,1
1426,0.64,-0.07,-0.49,1
1427,0.58,0.14,-0.52,1
1428,0.5,0.5,-0.47,1
1429,0.7,0.65,-0.45,1
1430,0.75,0.49,-0.47,1
1431,0.74,0.6,-0.58,1
1432,0.74,0.71,-0.44,1
1433,0.65,0.71,-0.38,1
1434,0.57,0.78,-0.54,1
1435,0.6,0.8,-0.61,1
1436,0.79,0.83,-0.47,1
1437,0.88,0.86,-0.63,1
1438,0.82,0.87,-0.69,1
1439,0.68,0.89,-1.1,1
1440,1.0,0.84,-0.75,1
1441,0.77,0.91,-0.63,1
1442,0.05,-1.25,-0.39,0
1443,0.54,-1.38,-0.14,0
1444,1.02,-0.5,-0.08,0
1445,0.57,-0.33,-0.34,0
1446,-0.01,-1.19,-0.36,0
1447,0.34,-1.35,-0.3,0
1448,1.0,-0.5,-0.05,0
1449,0.68,-0.34,-0.24,0
1450,0.0,-1.22,-0.39,0
1451,0.28,-1.32,-0.34,0
1452,0.98,-0.52,-0.05,0
1453,0.81,-0.35,-0.2,0
1454,0.02,-1.18,-0.33,0
1455,0.07,-1.32,-0.41,0
1456,0.84,-0.49,-0.22,0
1457,1.05,-0.3,-0.09,0
1458,0.14,-1.26,-0.16,0
1459,-0.04,-1.39,-0.37,0
1460,0.78,-0.64,-0.4,0
1461,1.07,-0.25,-0.08,0
1462,0.32,-0.88,-0.13,0
1463,-0.12,-1.34,-0.25,0
1464,0.77,-0.78,-0.34,0
1465,0.99,-0.34,-0.29,0
1466,0.29,-0.93,-0.12,0
1467,-0.03,-1.37,-0.23,0
1468,0.62,-0.83,-0.33,0
1469,1.02,-0.32,-0.32,0
1470,0.34,-0.63,-0.03,0
1471,-0.04,-1.38,-0.11,0
1472,0.58,-1.02,-0.35,0
1473,1.0,-0.36,-0.44,0
1474,0.44,-0.56,-0.11,0
1475,-0.05,-1.35,-0.09,0
1476,0.59,-1.11,-0.39,0
1477,1.04,-0.39,-0.4,0
1478,0.46,-0.4,-0.1,0
1479,-0.05,-1.27,-0.12,0
1480,0.5,-1.35,-0.33,0
1481,1.04,-0.49,-0.35,0
1482,0.55,-0.27,-0.15,0
1483,-0.12,-1.14,-0.1,0
1484,0.34,-1.41,-0.32,0
1485,1.04,-0.73,-0.35,0
1486,0.82,-0.23,-0.24,0
1487,-0.02,-0.9,-0.02,0
1488,0.12,-1.35,-0.26,0
1489,1.04,-0.72,-0.36,0
1490,0.79,-0.26,-0.33,0
1491,-0.04,-1.05,-0.01,0
1492,0.14,-1.41,-0.17,0
1493,0.97,-0.78,-0.33,0
1494,0.83,-0.28,-0.41,0
1495,0.06,-0.93,-0.04,0
1496,0.08,-1.41,-0.12,0
1497,0.79,-0.78,-0.33,0
1498,0.97,-0.32,-0.4,0
1499,0.34,-0.8,-0.21,0
1500,-0.02,-1.33,-0.03,0
1501,0.54,-0.79,-0.25,0
1502,0.99,-0.34,-0.43,0
1503,0.5,-0.84,-0.34,0
1504,-0.04,-1.39,-0.03,0
1505,0.4,-0.88,-0.13,0
1506,1.04,-0.26,-0.36,0
1507,0.71,-0.75,-0.42,0
1508,0.0,-1.42,-0.19,0
1509,0.1,-1.02,0.01,0
1510,0.74,-0.3,-0.22,0
1511,1.04,-0.5,-0.43,0
1512,0.48,-1.38,-0.41,0
1513,-0.11,-1.19,-0.04,0
1514,0.2,-0.36,-0.06,0
1515,0.98,-0.48,-0.36,0
1516,0.97,-1.48,-0.42,0
1517,0.18,-1.26,-0.26,0
1518,-0.15,-0.43,0.03,0
1519,0.45,-0.32,-0.24,0
1520,1.12,-1.38,-0.44,0
1521,0.67,-1.32,-0.35,0
1522,-0.14,-0.58,0.03,0
1523,0.22,-0.28,-0.19,0
1524,1.0,-1.02,-0.41,0
1525,0.86,-1.37,-0.38,0
1526,-0.01,-0.86,-0.04,0
1527,0.0,-0.35,-0.16,0
1528,0.79,-0.76,-0.5,0
1529,0.97,-1.27,-0.48,0
1530,0.1,-0.97,-0.06,0
1531,0.06,-0.38,0.03,0
1532,0.78,-0.55,-0.21,0
1533,0.92,-1.39,-0.48,0
1534,0.19,-1.28,-0.42,0
1535,0.02,-0.6,-0.04,0
1536,0.65,-0.32,-0.22,0
1537,0.98,-0.84,-0.42,0
1538,0.35,-1.36,-0.38,0
1539,-0.03,-1.13,0.02,0
1540,0.41,-0.44,-0.07,0
1541,1.0,-0.38,-0.29,0
1542,0.61,-1.07,-0.48,0
1543,-0.02,-1.37,-0.28,0
1544,0.26,-0.85,0.0,0
1545,1.06,-0.44,-0.23,0
